date,temp_max,temp_min,temp_mean,humidity_max,humidity_min,precipitation,wind_speed_max,wind_direction,pressure_mean,cloud_cover,evapotranspiration
2012-10-21,30.8265,21.3265,25.845255,98.47799,62.62765,0.70000005,5.95906,44.683468,977.66327,30.833334,4.0603223
2012-10-22,29.976501,20.976501,25.276503,99.69313,65.17001,2.7,5.6233797,17.265875,977.5615,55.666668,3.522057
2012-10-23,29.4265,20.6765,25.039,99.39606,64.225006,2.3000002,5.6920996,6.428633,977.0881,57.0,3.4850793
2012-10-24,30.126501,20.726501,25.659836,99.69254,55.954308,0.0,5.2416787,33.690117,975.6511,31.708334,3.858971
2012-10-25,29.5765,20.6765,25.4265,97.86452,61.80677,0.9,7.8954163,68.19856,975.43634,28.916666,3.5981064
2012-10-26,30.0765,20.7765,25.166084,99.080536,62.285004,1.1,4.8965297,43.041943,975.2854,34.791668,3.430035
2012-10-27,30.376501,20.7765,25.378586,99.69476,60.306347,0.2,5.904439,4.9308686,975.26465,46.708332,3.7039354
2012-10-28,31.226501,20.4265,25.999418,99.081245,50.31356,0.0,6.130579,7.1018167,975.42426,30.833334,4.1337347
2012-10-29,31.0765,20.9265,25.866087,95.784805,54.832787,0.0,5.3517847,355.96237,975.0191,24.333334,3.8073027
2012-10-30,31.876501,20.5765,26.264,99.07914,48.652653,0.0,5.315336,1.3019345,974.6016,38.833332,3.906638
2012-10-31,28.126501,20.726501,24.530668,97.56363,64.993805,2.2,5.8603754,62.158478,976.97314,54.166668,2.8230865
2012-11-01,28.6765,20.7765,24.541084,99.69291,62.915813,3.0000002,5.904439,26.980139,977.7375,62.541668,3.1627967
2012-11-02,29.6765,21.5265,25.605667,95.79571,56.55302,0.0,4.8433046,273.87842,976.3903,47.958332,3.4906645
2012-11-03,30.476501,21.8265,25.753586,90.91917,54.34869,0.0,6.193674,324.21094,975.6233,46.375,3.6414375
2012-11-04,29.9265,20.976501,25.424417,99.387344,59.10646,0.0,5.8048253,7.786953,976.1399,68.75,3.4290788
2012-11-05,29.726501,21.9265,25.522337,96.695656,61.963078,0.0,6.162207,82.450645,975.9065,43.875,3.367944
2012-11-06,30.3265,22.3265,26.122335,95.24665,57.942307,0.1,4.1046314,100.17543,976.5185,26.541666,3.513979
2012-11-07,30.1765,21.4265,26.068167,98.17741,61.42939,0.0,5.00128,216.87,975.52313,19.0,3.2449636
2012-11-08,30.8265,20.726501,25.978584,99.38805,53.60185,0.0,6.763786,162.15967,974.0996,31.625,3.637239
2012-11-09,31.0765,22.126501,26.374418,94.93766,51.538612,0.0,5.815978,335.77222,974.3877,9.958333,3.664108
2012-11-10,31.376501,21.876501,26.297333,91.20677,50.45712,0.0,4.802999,345.9637,975.5485,9.083333,3.63479
2012-11-11,31.476501,21.0765,26.426506,96.67221,51.353638,0.0,5.1919937,21.186226,975.87604,15.333333,3.5746305
2012-11-12,27.6765,21.976501,24.230669,94.93205,71.15391,2.0,5.8603754,70.734634,977.5341,73.583336,1.9503217
2012-11-13,28.226501,21.4265,24.147337,97.281136,67.24415,5.0000005,5.1165614,347.14587,977.69635,76.833336,1.9719337
2012-11-14,28.876501,21.126501,24.624413,99.6943,63.37968,0.0,6.162207,71.32323,976.2119,57.125,2.772293
2012-11-15,29.7765,20.976501,25.618164,98.17122,57.991024,0.0,4.6938252,359.9999,976.3992,74.541664,3.1059675
2012-11-16,29.6765,21.0265,25.48484,95.7801,57.433445,0.0,6.638072,348.21945,977.13983,85.75,2.98659
2012-11-17,29.726501,21.2765,25.268171,95.78791,60.320744,0.1,6.87779,14.727476,976.82904,61.083332,2.889877
2012-11-18,29.5765,21.5765,25.466085,95.50974,58.42382,0.5,5.8048253,41.09949,976.6392,53.291668,3.1641974
2012-11-19,29.5265,21.1765,25.082748,96.97406,61.042824,3.1,5.634891,41.332085,976.74384,81.416664,2.6086676
2012-11-20,28.4265,21.5265,25.097336,98.782585,66.26335,0.0,4.896529,357.7094,977.1443,91.75,2.4370306
2012-11-21,30.7765,21.376501,25.29525,99.69523,56.29613,0.0,6.87779,306.94324,976.2164,85.0,3.197002
2012-11-22,30.8265,22.226501,26.307749,99.39334,56.469215,0.0,6.130579,307.35965,974.81464,55.166668,3.2750947
2012-11-23,31.476501,20.976501,26.476501,97.8693,51.17646,0.0,6.5693827,167.00551,974.9056,20.625,3.3828547
2012-11-24,31.2765,21.6765,26.126495,94.629265,55.85229,1.1,7.42159,135.00012,975.2316,55.291668,3.3192985
2012-11-25,28.8265,21.8265,24.930666,98.48367,66.14251,1.5000001,7.6367526,144.90411,976.33276,72.916664,2.7541845
2012-11-26,28.9265,21.6765,24.803583,99.69476,62.809788,0.4,6.12,143.18771,976.57477,84.291664,2.6419997
2012-11-27,28.5265,21.8265,24.803587,99.39105,64.87825,0.0,6.297428,153.66698,975.6628,85.75,2.4593084
2012-11-28,28.0265,21.726501,24.755667,96.68826,63.586937,0.0,5.4119864,115.750435,975.3842,95.5,2.3366182
2012-11-29,27.0265,21.126501,23.793167,96.0879,70.16992,0.70000005,5.95906,114.349304,975.33575,72.25,1.9735079
2012-11-30,28.3265,21.2765,24.443167,97.57365,64.43925,1.7,5.3999996,167.00534,975.2747,81.333336,2.523541
2012-12-01,29.1765,22.226501,25.15567,97.00874,63.057053,0.0,5.1544156,349.87543,975.5629,78.333336,2.4778886
2012-12-02,29.5765,22.3265,25.83275,97.5926,61.617825,0.0,5.3999996,350.94217,976.3493,90.875,2.8123784
2012-12-03,29.626501,21.5765,25.557753,97.28013,60.82206,0.0,4.2136917,355.30145,976.6059,54.875,2.7709432
2012-12-04,30.626501,21.476501,25.605667,99.69464,51.880096,0.0,5.1544156,40.44613,975.64923,60.25,3.2361484
2012-12-05,30.5265,20.976501,25.907751,93.14801,43.443172,0.0,3.8939953,51.74554,976.00616,17.208334,3.3396442
2012-12-06,30.726501,20.0265,24.595251,91.79494,46.859154,0.0,8.404285,136.45807,975.4217,26.0,3.3333964
2012-12-07,28.476501,20.976501,24.436918,99.0847,42.826496,0.0,6.439876,132.92087,975.8403,29.0,3.1802163
2012-12-08,28.9265,18.376501,23.8015,85.91343,38.349922,0.0,7.42159,104.03631,976.0247,2.4166667,3.3783648
2012-12-09,28.876501,17.976501,23.364,98.43894,36.621067,0.0,6.489992,90.0,975.7557,24.583334,3.454758
2012-12-10,28.976501,17.976501,23.370249,77.20907,37.347584,0.0,5.937272,44.029057,975.75195,8.166667,3.5364008
2012-12-11,28.976501,17.0265,22.901505,82.2455,36.409588,0.0,5.1165614,27.645891,976.26984,0.375,3.3565965
2012-12-12,28.4265,16.876501,22.980667,85.48526,47.895775,0.0,7.928178,111.16133,977.10846,8.833333,3.1933677
2012-12-13,28.0765,20.5265,23.859833,91.11714,49.15407,0.3,4.1046314,102.26479,978.2246,70.041664,2.6142585
2012-12-14,29.876501,17.4265,24.132751,94.75794,39.75267,0.0,5.315336,353.65985,979.555,24.958334,3.3390296
2012-12-15,29.876501,16.6765,23.561914,95.33562,36.660408,0.0,5.95906,0.5184708,978.60187,35.875,3.4817235
2012-12-16,29.476501,15.176499,22.711916,92.84746,33.781815,0.0,5.8048253,19.848396,978.55524,26.25,3.4757974
2012-12-17,29.1765,13.926499,21.872335,91.572525,34.258984,0.0,4.8965297,36.628,977.1232,5.0833335,3.491593
2012-12-18,29.376501,13.6265,21.674417,93.37423,37.731884,0.0,5.6233797,43.02506,977.8826,2.625,3.472548
2012-12-19,29.7765,15.176499,22.505669,95.282486,45.583668,0.0,8.905908,101.2622,976.27954,25.125,3.5565605
2012-12-20,29.5765,19.5265,24.241081,94.85279,42.85273,0.0,8.557102,101.78818,975.76294,24.25,3.6479664
2012-12-21,29.726501,17.876501,23.77025,92.107994,37.82924,0.0,4.198285,58.671394,976.47723,0.16666667,3.496725
2012-12-22,29.376501,14.3265,22.195251,95.87336,38.977783,0.0,5.3517847,21.876307,976.6641,10.208333,3.4694793
2012-12-23,27.8265,16.5765,22.226501,93.82159,54.31931,0.0,5.8048253,31.372948,978.30035,30.916666,2.5419998
2012-12-24,27.126501,19.1765,22.501501,94.232994,46.940693,0.0,6.6185193,109.490616,978.8235,27.125,2.2244205
2012-12-25,27.1765,18.3265,22.978586,84.8171,48.643257,0.0,6.6185193,133.04192,977.6414,38.458332,2.8665974
2012-12-26,28.1765,17.2765,23.380667,91.194855,46.32475,0.0,6.2145634,123.47628,976.5743,18.25,3.3009818
2012-12-27,28.2765,17.7765,23.211916,88.36295,48.739243,0.0,4.379589,22.93213,976.26874,7.0416665,3.1596522
2012-12-28,28.8265,17.8265,23.25775,95.07425,45.40485,0.0,5.1919937,17.464033,975.35223,24.166666,3.0902376
2012-12-29,29.8265,18.2765,23.878584,86.73023,39.66961,0.0,5.00128,49.159645,975.5254,2.9583333,3.3931649
2012-12-30,29.7765,15.8765,23.511919,95.001564,43.876884,0.0,8.825508,99.68872,975.59625,24.416666,3.5028076
2012-12-31,27.626501,18.626501,23.470253,88.71536,51.149208,0.0,11.165805,146.76823,975.574,66.125,3.172017
2013-01-01,25.5765,18.726501,21.768167,82.57071,55.90761,0.0,8.891343,132.56525,976.99243,63.708332,2.4957423
2013-01-02,27.4265,18.226501,22.911919,90.10434,52.913326,0.0,8.209263,127.325584,977.37994,24.75,2.8677304
2013-01-03,28.5765,19.8265,24.186918,84.20199,47.329258,0.0,8.707237,125.668686,977.9407,34.708332,3.1371186
2013-01-04,28.6765,19.126501,24.351501,89.601395,48.39489,0.0,7.6367526,130.14035,976.8497,22.666666,3.0307648
2013-01-05,28.626501,19.376501,24.316086,87.93924,43.81693,0.0,6.792466,130.5507,975.76105,15.5,3.2692292
2013-01-06,28.2765,17.1765,23.647333,89.166626,44.848404,0.0,6.2145634,139.44135,976.501,45.5,3.0938401
2013-01-07,29.126501,17.476501,23.605669,88.62104,40.046787,0.0,10.144082,127.93894,976.42706,43.875,3.8945415
2013-01-08,29.5265,18.226501,23.718168,84.55164,33.44923,0.0,6.763786,109.49316,976.3073,39.958332,3.7646332
2013-01-09,28.9265,16.0765,22.880669,81.0599,30.26073,0.0,6.830519,89.60762,975.8208,0.0,3.9342413
2013-01-10,28.9265,17.5265,22.632751,69.80474,27.319775,0.0,10.464797,130.87228,975.01715,0.0,4.1203394
2013-01-11,27.976501,16.976501,21.776503,81.418526,33.14142,0.0,10.8955765,140.40779,975.6633,0.33333334,3.8040915
2013-01-12,28.0765,16.8265,21.951502,88.01179,23.44041,0.0,6.9153743,116.564995,976.4197,33.791668,3.5701277
2013-01-13,26.2765,13.176499,20.078583,90.923325,45.769627,0.0,9.028754,90.51614,976.1167,6.6666665,2.8482785
2013-01-14,27.4265,15.2265,21.43067,91.65372,41.850506,0.0,7.5685663,93.78254,976.3598,5.9166665,3.546641
2013-01-15,28.3265,14.7265,22.084837,91.62262,41.5574,0.0,6.2145634,74.05443,977.7273,15.5,3.577052
2013-01-16,28.9265,15.5265,22.884834,90.78577,37.93479,0.0,4.3349743,19.179188,979.19366,8.833333,3.675857
2013-01-17,29.5765,15.7265,23.234835,89.63074,39.34466,0.0,5.991594,119.44536,980.19507,30.916666,3.4366853
2013-01-18,28.2765,17.0265,23.009834,85.777115,39.15252,0.0,6.830519,106.38959,981.81104,41.75,3.3595939
2013-01-19,27.4265,15.8265,22.070251,86.77641,42.787228,0.0,5.506941,140.45758,980.43677,26.166666,3.7457404
2013-01-20,28.3265,15.8765,22.39525,85.6595,38.39148,0.0,4.802999,142.21419,979.6186,2.125,3.707085
2013-01-21,29.0265,15.5765,22.716082,87.31932,37.076096,0.0,5.6002855,86.6336,979.7281,10.208333,3.7141178
2013-01-22,29.626501,16.126501,23.19525,84.57809,40.04193,0.0,5.3517847,33.206593,979.21747,8.208333,3.6200285
2013-01-23,30.4265,18.126501,24.372335,86.16344,39.39517,0.0,6.763786,88.57976,977.866,4.8333335,3.81299
2013-01-24,30.6765,19.226501,24.634836,87.09537,33.672184,0.0,4.8433046,42.15776,977.4112,1.8333334,4.049477
2013-01-25,31.0265,17.8265,24.351496,79.78421,28.397741,0.0,5.95906,48.46835,976.4758,0.083333336,4.0845556
2013-01-26,30.0265,18.8265,23.697334,88.471596,26.317657,0.0,5.4477882,83.32021,976.62604,4.5416665,3.9065301
2013-01-27,30.126501,17.476501,23.053581,86.73497,24.294567,0.0,6.830519,102.20048,977.48444,2.2083333,3.9741528
2013-01-28,29.3265,19.226501,23.143167,92.77539,37.827023,0.2,9.1641035,126.25392,977.9929,41.25,3.2197769
2013-01-29,26.4265,20.126501,22.628586,95.7801,63.240025,2.2,8.557102,141.85703,978.8958,60.416668,2.492295
2013-01-30,26.6765,18.976501,21.732752,96.9422,64.08779,4.3,7.69592,71.79142,979.22614,59.583332,2.3090916
2013-01-31,26.5765,18.0265,21.932749,99.68843,56.86791,0.0,5.95906,34.027786,980.62726,61.083332,2.8506093
2013-02-01,28.376501,18.1765,23.353584,95.99181,48.805252,0.0,5.1544156,351.99533,980.341,40.875,3.4586928
2013-02-02,28.6765,18.626501,23.901503,91.5708,51.744938,0.0,6.162207,333.86905,979.67523,31.0,3.4732902
2013-02-03,28.476501,18.2765,23.157755,97.21191,52.02058,0.0,5.3999996,355.23645,978.77026,28.875,3.2636905
2013-02-04,30.0765,16.976501,23.107752,97.80393,42.715965,0.0,4.8965297,19.269375,979.33984,18.208334,3.5636916
2013-02-05,31.9265,18.3265,24.94525,93.60311,37.908802,0.0,5.634891,11.441009,979.33417,20.083334,3.9162838
2013-02-06,32.7265,18.5765,25.486917,91.27846,29.835455,0.0,5.1919937,15.66477,977.67944,0.0,4.3595862
2013-02-07,32.9765,19.3265,25.664001,72.62005,23.433683,0.0,5.3517847,8.820265,975.23224,0.29166666,4.429653
2013-02-08,32.9765,16.2265,24.64525,79.792465,25.904732,0.0,5.692099,36.135445,974.9161,6.0833335,4.4344254
2013-02-09,32.9765,18.1765,25.684832,76.741035,30.140333,0.0,6.989936,116.37211,976.22705,51.125,4.408591
2013-02-10,31.0765,21.0265,25.891085,93.15052,49.963264,1.2,9.3669195,135.82623,976.543,16.875,3.5792606
2013-02-11,32.4765,22.1765,27.001503,89.55063,44.606045,0.0,7.4128532,140.90611,976.1719,21.541666,4.2662935
2013-02-12,33.0765,23.8265,27.89525,83.87184,44.601,0.0,7.729527,122.15224,976.43964,22.041666,4.0268054
2013-02-13,31.376501,22.4265,27.124414,87.38543,48.6733,0.2,10.661107,139.1277,976.1995,46.208332,3.9249313
2013-02-14,32.0765,22.1765,27.132751,82.61179,39.346447,0.0,6.8399997,175.56746,976.284,20.416666,4.2001524
2013-02-15,33.4765,22.5265,27.651503,83.947296,40.30454,0.0,7.2,3.6410692,975.61395,13.5,4.174099
2013-02-16,34.176502,21.376501,28.066086,91.45459,32.257614,0.0,9.673221,129.09387,975.149,9.0,4.9036207
2013-02-17,32.8765,21.8265,27.382746,81.28821,37.421513,0.0,7.928178,205.62581,974.4575,19.541666,4.316232
2013-02-18,31.876501,22.626501,26.709831,87.403244,43.752663,0.0,7.754637,261.6342,973.9118,17.291666,3.9050205
2013-02-19,33.926502,21.126501,27.172335,93.73394,28.577873,0.0,6.763786,319.1447,973.8199,14.25,4.5903234
2013-02-20,33.426502,22.226501,27.476503,69.163864,34.624542,0.0,8.942214,131.65799,974.21387,11.708333,4.460499
2013-02-21,32.3265,22.4265,27.034836,87.65582,42.10587,0.0,11.808878,131.67125,975.42865,23.166666,4.1289897
2013-02-22,31.876501,22.726501,26.14525,89.32803,46.434544,2.3,10.703569,111.117,978.5511,45.083332,3.8608594
2013-02-23,30.726501,21.2765,25.903582,93.195465,40.08805,0.0,8.647496,103.35533,979.4629,54.125,3.5243845
2013-02-24,32.8765,19.5265,26.828585,88.23015,32.345898,0.0,5.0911684,103.54794,978.1517,15.75,4.3474984
2013-02-25,33.2765,20.976501,27.832754,76.443054,35.880966,0.0,4.73506,160.3461,976.99335,12.375,4.3949513
2013-02-26,34.676502,23.376501,29.009834,72.15506,30.619226,0.0,7.9526596,168.13559,975.96625,25.666666,4.6583285
2013-02-27,36.3765,23.4265,29.793167,71.26257,22.243423,0.0,6.489992,18.15283,974.41547,25.958334,5.1270404
2013-02-28,36.0265,22.226501,29.305664,70.918655,18.858566,0.0,5.3517847,46.33211,973.0484,3.5416667,5.244555
2013-03-01,35.4765,22.6765,29.107748,71.368355,25.377712,0.0,8.404285,138.03946,974.085,9.708333,5.3929424
2013-03-02,34.9765,23.626501,29.236916,80.880905,34.199673,0.0,5.815978,149.17813,976.15265,12.708333,4.552773
2013-03-03,33.5265,22.626501,26.732752,98.19369,44.886883,21.9,18.11841,137.56714,977.5573,37.125,4.098582
2013-03-04,25.0265,21.976501,23.003586,98.19369,77.066376,17.800003,10.97262,131.8266,980.835,92.625,1.5880891
2013-03-05,27.9265,21.126501,23.693169,94.3343,66.16139,0.70000005,6.9153743,136.91827,981.1277,47.708332,3.1317606
2013-03-06,29.0765,19.226501,24.434835,99.689026,51.68476,0.0,6.792466,137.72644,979.80194,31.875,3.9381938
2013-03-07,28.6765,20.9265,25.043167,88.7167,56.945198,0.0,5.04,338.1984,979.3005,24.833334,3.1585639
2013-03-08,29.8265,20.8265,24.699419,94.30292,53.289364,0.0,8.209263,257.31973,977.9157,30.708334,3.7707515
2013-03-09,30.2765,18.6765,24.884832,100.0,37.981953,0.0,7.42159,234.37201,976.009,37.041668,4.637878
2013-03-10,30.976501,19.7765,25.076498,72.6184,27.41349,0.0,6.519877,359.10486,975.4135,0.75,5.061994
2013-03-11,31.476501,19.626501,25.272337,74.635376,31.181364,0.0,9.178235,244.50246,975.5793,2.875,5.1183887
2013-03-12,31.476501,19.476501,25.751503,67.511055,30.930117,0.0,7.9036193,195.21637,975.3859,0.8333333,5.313748
2013-03-13,32.7265,20.0265,25.953585,79.01964,28.347967,0.0,7.289445,315.2438,976.2006,0.875,5.284935
2013-03-14,33.2765,17.876501,25.436918,82.350746,29.540188,0.0,6.638072,3.3663864,977.0251,1.625,5.235965
2013-03-15,33.8265,18.8265,26.261919,80.05928,26.760899,0.0,7.42159,14.875706,977.7241,1.875,5.2342296
2013-03-16,34.7765,22.376501,28.347334,89.32041,27.013355,0.0,8.707237,162.13506,978.02856,3.7083333,5.4900546
2013-03-17,34.8265,22.4265,28.768167,78.65214,29.739853,0.0,8.4963045,224.4213,975.362,6.1666665,5.508691
2013-03-18,35.5265,22.3265,28.495247,79.16603,22.913263,0.0,11.246759,232.54105,972.4421,34.125,6.3222957
2013-03-19,35.0265,21.9265,27.905668,64.08676,21.254152,0.0,10.883676,232.7559,972.5925,62.041668,6.3147807
2013-03-20,34.4765,20.976501,27.232752,76.21651,17.728582,0.0,6.989936,326.73853,974.0905,34.958332,5.8064384
2013-03-21,34.7765,19.4265,27.282751,66.28674,17.921228,0.0,6.763786,101.07026,973.49097,52.75,5.622473
2013-03-22,35.3265,20.5765,27.970253,75.445076,20.19781,0.0,11.753877,219.68541,972.8188,14.25,6.204737
2013-03-23,35.7265,20.726501,28.474419,73.171745,19.221302,0.0,5.8048253,313.71756,973.6796,9.125,5.8862915
2013-03-24,36.0765,20.8265,28.616083,69.28682,19.591269,0.0,5.8603754,318.43997,973.38556,0.0,5.9878564
2013-03-25,36.3265,22.476501,29.403582,67.0432,22.157413,0.0,10.630672,210.45168,971.3933,8.208333,6.157991
2013-03-26,35.6265,22.726501,29.109835,69.566,23.155159,0.0,6.763786,242.92044,971.55927,6.7916665,5.4761643
2013-03-27,36.176502,24.1765,30.234835,64.30444,25.203222,0.0,8.766573,177.2021,972.1933,7.7083335,6.001686
2013-03-28,36.926502,23.726501,30.314001,66.97622,23.627647,0.0,9.021574,190.86847,972.04443,5.9583335,6.0540466
2013-03-29,37.0265,24.126501,30.541079,61.863632,25.865559,0.0,9.178235,210.6299,971.8493,11.041667,6.023491
2013-03-30,36.676502,24.726501,30.351503,70.85516,30.847591,0.0,8.854829,246.91486,971.322,10.958333,5.737733
2013-03-31,36.426502,24.4265,30.105669,84.15662,31.472164,0.0,8.825508,255.52966,972.71454,11.416667,5.2658453
2013-04-01,36.1265,25.226501,30.376503,79.74229,31.967754,0.0,9.220499,205.88692,973.70337,12.625,5.1797075
2013-04-02,37.2765,25.226501,31.163996,73.74122,28.099504,0.0,9.346143,209.59479,973.32367,7.6666665,5.9919662
2013-04-03,37.926502,25.1765,31.613997,61.980408,22.265408,0.0,10.805998,234.86572,971.377,6.0416665,6.230144
2013-04-04,38.3765,24.376501,31.134832,63.188522,21.433897,0.0,10.182337,233.97253,968.9885,6.1666665,6.5081654
2013-04-05,37.7265,23.6765,30.549417,73.34791,23.332142,0.0,14.241629,265.5512,969.10895,12.75,6.4719863
2013-04-06,38.0265,24.2765,30.830666,67.92469,18.610317,0.0,10.883676,259.22794,969.6306,10.791667,6.7772803
2013-04-07,37.9765,23.9265,30.74317,51.006786,18.324646,0.0,11.119281,235.87617,969.19,45.958332,7.048176
2013-04-08,36.7265,24.476501,30.551504,61.23645,23.230782,0.0,9.693296,181.3456,970.74023,23.5,5.99504
2013-04-09,36.3765,25.0265,30.809837,59.824833,24.53664,0.0,8.891344,171.31963,972.178,16.833334,5.704779
2013-04-10,37.1265,26.7765,31.672333,57.820312,26.26071,0.0,9.826088,159.17133,972.927,43.416668,6.297348
2013-04-11,37.176502,25.226501,31.318169,57.448036,25.962393,0.0,9.449572,163.37267,973.2085,67.875,6.567219
2013-04-12,36.2265,25.1765,30.495247,70.25867,32.9468,0.0,10.1376915,157.60031,974.65436,80.0,5.6284394
2013-04-13,35.7765,25.126501,30.376501,79.98003,37.84594,0.0,10.805999,169.32852,975.55835,35.583332,5.715115
2013-04-14,36.7265,25.9265,31.053587,72.82927,27.91074,0.0,9.0,170.53772,974.447,73.291664,5.7042665
2013-04-15,36.7765,25.4265,30.557749,73.646774,27.6686,0.0,19.08,164.83247,972.3432,37.958332,6.265883
2013-04-16,37.3265,23.3265,30.368166,86.397255,19.74796,0.0,10.233123,193.95921,970.58026,20.25,6.437178
2013-04-17,35.7765,25.3265,30.534828,55.87062,27.88864,0.0,9.107359,208.45572,970.1646,39.791668,5.8340664
2013-04-18,36.9765,25.4265,31.176498,65.062965,24.279646,0.0,9.0,232.05566,970.5048,43.125,6.313083
2013-04-19,37.7765,24.9265,31.528585,58.706432,22.594883,0.0,8.287822,244.02565,970.507,15.875,6.232998
2013-04-20,38.426502,26.0765,32.391087,57.288727,22.75805,0.0,7.2,241.50443,971.3315,26.208334,6.0135665
2013-04-21,38.0765,26.4265,31.557749,70.991684,29.316355,1.1,9.178235,170.91896,972.95483,74.083336,5.671979
2013-04-22,33.8765,26.226501,30.097336,76.776505,43.47437,0.0,11.246759,183.7722,974.8496,71.791664,4.6257954
2013-04-23,36.0765,26.5765,30.274416,76.68741,34.175606,2.4,9.028754,166.60748,975.2256,82.458336,5.3218594
2013-04-24,35.2265,25.726501,29.755669,77.40835,38.854183,0.0,9.0,164.53546,975.8001,86.375,4.9096217
2013-04-25,35.7765,24.226501,29.722334,89.97527,37.574768,0.4,7.42159,179.21161,974.864,79.833336,5.3368344
2013-04-26,36.7265,26.126501,31.236917,71.31026,30.474335,0.0,9.504272,200.77843,973.3934,14.625,5.744178
2013-04-27,37.7765,25.876501,31.568169,69.246376,22.655117,0.0,10.739833,201.90068,972.1086,30.0,6.5280633
2013-04-28,37.6265,25.476501,31.609833,58.243996,22.63122,0.0,8.64,183.85497,971.4172,10.833333,6.68222
2013-04-29,37.676502,25.376501,31.370249,58.591198,23.844471,0.0,12.10157,217.01614,971.8619,16.583334,6.6908073
2013-04-30,37.7265,26.876501,31.795248,66.15034,28.671463,0.3,9.565437,231.75352,972.19244,25.833334,5.812611
2013-05-01,37.8765,26.3265,32.007755,77.26149,28.972752,0.0,10.799999,227.15141,970.3925,20.583334,6.235418
2013-05-02,38.0765,25.376501,31.111917,75.4772,27.076244,0.2,12.57426,254.19283,969.979,18.875,6.135517
2013-05-03,36.926502,26.0765,31.228586,70.20903,29.382378,0.2,13.70839,251.38701,971.19946,24.0,5.859556
2013-05-04,35.2265,25.0765,30.007751,80.45785,34.594604,0.1,8.699793,241.49358,973.38165,35.75,5.2698655
2013-05-05,32.5265,23.9265,28.155664,86.98475,45.60363,0.0,6.9899354,164.4652,975.25214,55.833332,4.0632124
2013-05-06,34.3765,24.626501,29.428589,81.89228,38.32622,0.70000005,7.729527,259.30783,974.124,55.208332,5.2881546
2013-05-07,34.6265,24.9265,29.114006,81.46708,40.41941,0.90000004,9.449572,218.99095,973.3093,75.0,4.840275
2013-05-08,35.6265,25.9265,30.041082,74.872574,36.836834,0.3,12.904882,213.69008,971.8892,40.625,5.1160107
2013-05-09,35.926502,26.1765,30.266088,72.42578,37.850487,0.0,12.682018,222.89621,972.116,55.75,5.333685
2013-05-10,36.3265,26.3265,31.039001,74.48012,36.743206,0.1,8.707237,215.31126,971.8071,40.791668,5.571714
2013-05-11,37.3265,25.876501,31.672333,76.72324,32.10336,0.0,12.324414,198.43501,970.59686,25.583334,5.855892
2013-05-12,36.426502,27.5765,31.911919,67.35076,35.515182,0.0,7.5942073,198.5107,971.65576,91.208336,5.3650627
2013-05-13,36.7765,26.126501,31.495253,74.21919,34.9075,0.1,10.483357,219.03214,971.74164,43.458332,5.765199
2013-05-14,36.8265,26.2765,30.355667,80.61461,36.933464,0.5,11.435313,236.90962,970.6372,59.666668,4.99376
2013-05-15,35.5265,26.476501,30.678583,83.36684,40.663223,0.0,11.043261,245.74455,970.4917,83.666664,4.926929
2013-05-16,36.7765,26.5265,31.79525,78.23735,36.980297,0.0,10.630672,238.14375,970.24506,28.5,6.0291295
2013-05-17,38.176502,26.7765,31.918167,78.03607,34.530495,0.0,12.682018,240.34268,971.6546,55.083332,6.0922637
2013-05-18,37.176502,26.4265,31.134834,75.13084,33.413113,0.8,10.805999,244.15565,971.5959,80.791664,5.6316557
2013-05-19,33.426502,25.1765,28.720253,95.049446,50.27133,3.1,7.24486,162.9137,971.72144,91.083336,3.785464
2013-05-20,36.2765,26.0765,30.361917,84.08078,34.44575,0.0,12.324414,203.24849,970.79004,74.791664,4.9719825
2013-05-21,35.926502,25.8265,30.782751,80.066956,35.615547,0.0,8.654986,212.51747,970.5225,56.0,5.6427145
2013-05-22,36.0765,26.0265,30.69734,76.981064,37.430553,0.0,10.390226,221.94121,970.2082,68.916664,5.5205593
2013-05-23,33.9765,26.0765,29.268166,81.388756,43.771606,2.3000002,15.408671,195.99474,971.1922,92.291664,4.262686
2013-05-24,33.0765,24.5265,28.480667,93.32282,45.75908,1.5000001,10.948973,197.70363,971.3875,93.916664,3.996256
2013-05-25,31.376501,25.0265,27.745253,83.20158,53.57352,0.8,11.753876,199.51282,971.16095,98.208336,3.2206628
2013-05-26,32.8265,25.0765,27.882751,82.21625,47.56081,0.0,14.186923,200.37305,971.4853,96.875,3.6813405
2013-05-27,31.226501,24.4265,27.57025,86.50149,55.71755,0.1,9.19939,206.97421,972.4681,99.083336,3.1205194
2013-05-28,34.8765,25.2765,29.430666,79.74907,38.38089,0.0,9.686609,206.34901,972.35474,85.541664,4.7903576
2013-05-29,35.9765,25.726501,30.436918,76.50405,36.979454,0.0,8.427383,205.01686,972.66455,93.083336,5.569695
2013-05-30,35.7765,25.7765,29.997332,76.71016,36.037937,1.5,13.779114,177.90988,973.3365,82.75,5.356228
2013-05-31,33.5765,25.126501,28.9765,85.2634,43.52881,0.1,9.3669195,175.22177,973.1214,86.375,3.9779804
2013-06-01,33.0265,24.876501,28.572329,91.94435,46.738914,1.1,5.95906,308.3201,971.71576,86.208336,3.9003751
2013-06-02,34.5765,25.876501,29.359835,85.08204,42.992973,4.8999996,8.891343,120.55236,970.5539,94.916664,4.692882
2013-06-03,32.5765,23.9265,27.386915,97.62105,53.05499,11.000001,9.028754,137.70801,970.624,88.375,4.064183
